谱信息：
开始时间,20:11:44
测量时间,74.338
死时间,0.365
总计数,91461
通道1道址,通道1计数,通道2道址,通道2计数
0,0,0,0
1,1,1,1
2,0,2,0
3,4,3,4
4,4,4,4
5,1,5,1
6,0,6,0
7,2,7,2
8,1,8,1
9,0,9,0
10,0,10,0
11,1,11,1
12,0,12,0
13,1,13,1
14,0,14,0
15,1,15,1
16,0,16,0
17,2,17,2
18,1,18,1
19,0,19,0
20,0,20,0
21,2,21,2
22,1,22,1
23,0,23,0
24,3,24,3
25,1,25,1
26,0,26,0
27,2,27,2
28,0,28,0
29,0,29,0
30,3,30,3
31,0,31,0
32,1,32,1
33,2,33,2
34,0,34,0
35,0,35,0
36,1,36,1
37,1,37,1
38,1,38,1
39,1,39,1
40,0,40,0
41,1,41,1
42,0,42,0
43,2,43,2
44,1,44,1
45,2,45,2
46,1,46,1
47,1,47,1
48,2,48,2
49,1,49,1
50,1,50,1
51,2,51,2
52,2,52,2
53,1,53,1
54,2,54,2
55,1,55,1
56,0,56,0
57,1,57,1
58,2,58,2
59,2,59,2
60,2,60,2
61,1,61,1
62,0,62,0
63,2,63,2
64,1,64,1
65,1,65,1
66,0,66,0
67,1,67,1
68,1,68,1
69,1,69,1
70,2,70,2
71,1,71,1
72,1,72,1
73,0,73,0
74,1,74,1
75,1,75,1
76,2,76,2
77,0,77,0
78,0,78,0
79,1,79,1
80,2,80,2
81,2,81,2
82,0,82,0
83,0,83,0
84,1,84,1
85,1,85,1
86,0,86,0
87,0,87,0
88,1,88,1
89,0,89,0
90,1,90,1
91,1,91,1
92,2,92,2
93,1,93,1
94,0,94,0
95,1,95,1
96,2,96,2
97,2,97,2
98,0,98,0
99,0,99,0
100,2,100,2
101,3,101,3
102,1,102,1
103,1,103,1
104,1,104,1
105,0,105,0
106,0,106,0
107,0,107,0
108,1,108,1
109,3,109,3
110,1,110,1
111,2,111,2
112,2,112,2
113,2,113,2
114,0,114,0
115,1,115,1
116,2,116,2
117,1,117,1
118,0,118,0
119,0,119,0
120,1,120,1
121,0,121,0
122,1,122,1
123,3,123,3
124,1,124,1
125,1,125,1
126,3,126,3
127,0,127,0
128,1,128,1
129,0,129,0
130,2,130,2
131,1,131,1
132,0,132,0
133,0,133,0
134,0,134,0
135,3,135,3
136,0,136,0
137,0,137,0
