谱信息：
开始时间,20:13:20
测量时间,88.130
死时间,0.622
总计数,155609
通道1道址,通道1计数,通道2道址,通道2计数
0,0,0,0
1,1,1,1
2,2,2,2
3,1,3,1
4,4,4,4
5,2,5,2
6,4,6,4
7,2,7,2
8,1,8,1
9,1,9,1
10,1,10,1
11,1,11,1
12,0,12,0
13,3,13,3
14,2,14,2
15,4,15,4
16,2,16,2
17,2,17,2
18,1,18,1
19,1,19,1
20,1,20,1
21,1,21,1
22,1,22,1
23,1,23,1
24,0,24,0
25,1,25,1
26,4,26,4
27,1,27,1
28,0,28,0
29,1,29,1
30,0,30,0
31,1,31,1
32,2,32,2
33,0,33,0
34,3,34,3
35,0,35,0
36,2,36,2
37,1,37,1
38,3,38,3
39,4,39,4
40,1,40,1
41,2,41,2
42,1,42,1
43,2,43,2
44,1,44,1
45,0,45,0
46,2,46,2
47,3,47,3
48,6,48,6
49,0,49,0
50,1,50,1
51,3,51,3
52,2,52,2
53,2,53,2
54,1,54,1
55,0,55,0
56,4,56,4
57,3,57,3
58,0,58,0
59,2,59,2
60,2,60,2
61,1,61,1
62,5,62,5
63,3,63,3
64,2,64,2
65,1,65,1
66,1,66,1
67,1,67,1
68,1,68,1
69,2,69,2
70,1,70,1
71,3,71,3
72,2,72,2
73,0,73,0
74,1,74,1
75,0,75,0
76,3,76,3
77,0,77,0
78,2,78,2
79,0,79,0
80,1,80,1
81,1,81,1
82,0,82,0
83,0,83,0
84,2,84,2
85,1,85,1
86,2,86,2
87,1,87,1
88,1,88,1
89,1,89,1
90,2,90,2
91,0,91,0
92,1,92,1
93,1,93,1
94,2,94,2
95,2,95,2
96,1,96,1
97,1,97,1
98,0,98,0
99,0,99,0
100,1,100,1
101,2,101,2
102,2,102,2
103,2,103,2
104,1,104,1
105,1,105,1
106,1,106,1
107,2,107,2
108,3,108,3
109,2,109,2
110,0,110,0
111,1,111,1
112,1,112,1
113,2,113,2
114,0,114,0
115,1,115,1
116,1,116,1
117,0,117,0
118,2,118,2
119,3,119,3
120,1,120,1
121,2,121,2
122,2,122,2
123,2,123,2
124,0,124,0
125,1,125,1
126,2,126,2
127,0,127,0
128,0,128,0
129,1,129,1
130,0,130,0
131,0,131,0
132,0,132,0
133,2,133,2
134,0,134,0
135,0,135,0
136,1,136,1
137,2,137,2
